cohort,method,feature_set,subsample_n,seed,fold,auroc,auprc,prevalence,accuracy,brier,calibration_slope,calibration_intercept,n_positive
prostate,xgboost_native,full,40000,7,2,0.8230129791518587,0.41787714268577497,0.051375,0.958,0.03735313345272499,0.7100363310171741,-0.4115090653748917,411
prostate,xgboost_native,full,40000,7,3,0.8276058413397032,0.4436865242426163,0.051375,0.960125,0.03632120518545821,0.6702170940332576,-0.5610270444515439,411
prostate,xgboost_native,full,40000,7,4,0.8336049574954836,0.46407096508086415,0.0515,0.960125,0.03581695722597422,0.6764416964865773,-0.5630200336755998,412
prostate,xgboost_native,full,40000,8,0,0.8484950204852137,0.47157018147817287,0.051375,0.961125,0.035353830253704616,0.7498015724847167,-0.3881467220571521,411
prostate,xgboost_native,full,40000,8,1,0.8181750125597974,0.43636155532229687,0.051375,0.959375,0.03661953221872089,0.6632104385526278,-0.5622217037481455,411
prostate,xgboost_native,full,40000,8,2,0.8033100476134141,0.3933560808858592,0.051375,0.95825,0.0383346128095447,0.643633769561612,-0.5476431986815414,411
prostate,xgboost_native,full,40000,8,3,0.8239691909053922,0.4496940258759382,0.051375,0.96025,0.03618675996355329,0.6677798147415334,-0.6036131495145456,411
prostate,xgboost_native,full,40000,8,4,0.8380334176087946,0.4662495812709425,0.0515,0.959625,0.035524708051994404,0.72917720213556,-0.36176152606368306,412
prostate,xgboost_native,full,40000,9,0,0.820152359077792,0.4299488966025393,0.051375,0.958625,0.037211700343233636,0.6646861398105387,-0.5916988210334848,411
prostate,xgboost_native,full,40000,9,1,0.8289948731660852,0.43254208955971957,0.051375,0.959,0.03675163673826248,0.6837147125969139,-0.5070389411273516,411
prostate,xgboost_native,full,40000,9,2,0.8296514772469693,0.45217781951633373,0.051375,0.96125,0.03580656198457742,0.7244747361705893,-0.35954319558292375,411
prostate,xgboost_native,full,40000,9,3,0.8072169701376593,0.41818847155803385,0.051375,0.958875,0.03730942032008136,0.6523141761215204,-0.5748800328062662,411
prostate,xgboost_native,full,40000,9,4,0.8357141897528546,0.4913040622966718,0.0515,0.961875,0.034091852634878475,0.7109341577036568,-0.5121817883962904,412
prostate,lightgbm_native,full,40000,0,0,0.850571595012502,0.505271036528004,0.051375,0.963625,0.03320263411170558,0.970286816916363,-0.016809520858623226,411
prostate,lightgbm_native,full,40000,0,1,0.8420189100692865,0.4514504408054351,0.051375,0.959625,0.03579413196023647,0.906407327460485,-0.07812944527341777,411
prostate,lightgbm_native,full,40000,0,2,0.8557894814462861,0.47274316098358565,0.051375,0.96,0.03518433315041296,0.9670827923454018,0.02297216142176686,411
prostate,lightgbm_native,full,40000,0,3,0.8472146745882358,0.45393904044775385,0.051375,0.960125,0.03565553939292172,0.9145402425293877,-0.12015306756107362,411
prostate,lightgbm_native,full,40000,0,4,0.8488052481946456,0.47921519061205636,0.0515,0.9615,0.034563752767033905,0.9493929345389827,-0.0382191176463352,412
